sample,tp,fp,fn,tn,iou,recall,precision,gt_pixels,Model
palsar_233.png,5910.0,2825.0,7846.0,33595.0,0.3564320607709769,0.4296307065695238,0.6765884372436647,13756.0,ViT-UNet
palsar_234.png,7.0,0.0,11321.0,38848.0,0.000617937853052795,0.000617937853052795,0.9999998571428775,11328.0,ViT-UNet
palsar_235.png,0.0,0.0,5567.0,44609.0,0.0,0.0,0.0,5567.0,ViT-UNet
palsar_236.png,10980.0,831.0,12394.0,25971.0,0.4536252840134838,0.4697527166736651,0.9296418592050087,23374.0,ViT-UNet
palsar_237.png,0.0,0.0,8744.0,41432.0,0.0,0.0,0.0,8744.0,ViT-UNet
palsar_238.png,18748.0,2609.0,9867.0,18952.0,0.6004355623686768,0.655180849182066,0.8778386477090491,28615.0,ViT-UNet
palsar_239.png,0.0,0.0,1318.0,48858.0,0.0,0.0,0.0,1318.0,ViT-UNet
palsar_24.png,0.0,0.0,6202.0,43974.0,0.0,0.0,0.0,6202.0,ViT-UNet
palsar_240.png,10.0,0.0,11025.0,39141.0,0.0009062075214403074,0.0009062075214403074,0.99999990000001,11035.0,ViT-UNet
palsar_241.png,0.0,0.0,4608.0,45568.0,0.0,0.0,0.0,4608.0,ViT-UNet
palsar_242.png,0.0,0.0,6516.0,43660.0,0.0,0.0,0.0,6516.0,ViT-UNet
palsar_243.png,3263.0,2686.0,5502.0,38725.0,0.28495327916470586,0.3722760980750398,0.5484955453776272,8765.0,ViT-UNet
palsar_244.png,0.0,0.0,2930.0,47246.0,0.0,0.0,0.0,2930.0,ViT-UNet
palsar_245.png,0.0,0.0,4481.0,45695.0,0.0,0.0,0.0,4481.0,ViT-UNet
palsar_246.png,0.0,0.0,1003.0,49173.0,0.0,0.0,0.0,1003.0,ViT-UNet
palsar_247.png,0.0,0.0,1178.0,48998.0,0.0,0.0,0.0,1178.0,ViT-UNet
palsar_248.png,0.0,0.0,2369.0,47807.0,0.0,0.0,0.0,2369.0,ViT-UNet
palsar_249.png,0.0,0.0,482.0,49694.0,0.0,0.0,0.0,482.0,ViT-UNet
palsar_25.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_250.png,0.0,0.0,8038.0,42138.0,0.0,0.0,0.0,8038.0,ViT-UNet
palsar_251.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_252.png,0.0,0.0,2315.0,47861.0,0.0,0.0,0.0,2315.0,ViT-UNet
palsar_253.png,20.0,0.0,8560.0,41596.0,0.0023310023307306525,0.0023310023307306525,0.9999999500000024,8580.0,ViT-UNet
palsar_254.png,20785.0,6456.0,469.0,22466.0,0.7500902201100653,0.9779335654004925,0.7630042949685032,21254.0,ViT-UNet
palsar_255.png,0.0,0.0,13370.0,36806.0,0.0,0.0,0.0,13370.0,ViT-UNet
palsar_256.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_257.png,0.0,0.0,2299.0,47877.0,0.0,0.0,0.0,2299.0,ViT-UNet
palsar_258.png,0.0,0.0,10702.0,39474.0,0.0,0.0,0.0,10702.0,ViT-UNet
palsar_259.png,16718.0,5237.0,6962.0,21259.0,0.5781374277906374,0.7059966215918075,0.7614666362668427,23680.0,ViT-UNet
palsar_26.png,0.0,0.0,3082.0,47094.0,0.0,0.0,0.0,3082.0,ViT-UNet
palsar_260.png,0.0,0.0,191.0,49985.0,0.0,0.0,0.0,191.0,ViT-UNet
palsar_261.png,0.0,0.0,38.0,50138.0,0.0,0.0,0.0,38.0,ViT-UNet
palsar_262.png,0.0,0.0,5834.0,44342.0,0.0,0.0,0.0,5834.0,ViT-UNet
palsar_263.png,0.0,0.0,3686.0,46490.0,0.0,0.0,0.0,3686.0,ViT-UNet
palsar_264.png,0.0,0.0,3212.0,46964.0,0.0,0.0,0.0,3212.0,ViT-UNet
palsar_265.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_266.png,966.0,22.0,3971.0,45217.0,0.19479733813373717,0.1956653837967054,0.9777327925326591,4937.0,ViT-UNet
palsar_267.png,0.0,0.0,2535.0,47641.0,0.0,0.0,0.0,2535.0,ViT-UNet
palsar_268.png,0.0,0.0,3397.0,46779.0,0.0,0.0,0.0,3397.0,ViT-UNet
palsar_269.png,0.0,0.0,11785.0,38391.0,0.0,0.0,0.0,11785.0,ViT-UNet
palsar_27.png,0.0,0.0,1978.0,48198.0,0.0,0.0,0.0,1978.0,ViT-UNet
palsar_270.png,0.0,0.0,1469.0,48707.0,0.0,0.0,0.0,1469.0,ViT-UNet
palsar_271.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_272.png,0.0,0.0,631.0,49545.0,0.0,0.0,0.0,631.0,ViT-UNet
palsar_273.png,40626.0,5256.0,803.0,3491.0,0.8702152725528496,0.9806174418648623,0.8854452726366452,41429.0,ViT-UNet
palsar_274.png,1776.0,165.0,11489.0,36746.0,0.13224125092090533,0.13388616659375152,0.914992271553327,13265.0,ViT-UNet
palsar_275.png,805.0,0.0,13378.0,35993.0,0.05675809066792934,0.05675809066792934,0.999999998757764,14183.0,ViT-UNet
palsar_276.png,0.0,0.0,4152.0,46024.0,0.0,0.0,0.0,4152.0,ViT-UNet
palsar_277.png,5546.0,302.0,7684.0,36644.0,0.4098433342883651,0.41919879059567655,0.9483584129705269,13230.0,ViT-UNet
palsar_278.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_279.png,0.0,0.0,7013.0,43163.0,0.0,0.0,0.0,7013.0,ViT-UNet
palsar_28.png,0.0,0.0,5916.0,44260.0,0.0,0.0,0.0,5916.0,ViT-UNet
palsar_280.png,0.0,0.0,1376.0,48800.0,0.0,0.0,0.0,1376.0,ViT-UNet
palsar_281.png,2049.0,2465.0,10307.0,35355.0,0.13824978070722288,0.1658303658007583,0.45392113414844454,12356.0,ViT-UNet
palsar_282.png,28703.0,16912.0,1198.0,3363.0,0.6131416486742327,0.9599344503207272,0.6292447659623096,29901.0,ViT-UNet
palsar_283.png,0.0,0.0,3046.0,47130.0,0.0,0.0,0.0,3046.0,ViT-UNet
palsar_284.png,0.0,0.0,3696.0,46480.0,0.0,0.0,0.0,3696.0,ViT-UNet
palsar_285.png,0.0,0.0,3351.0,46825.0,0.0,0.0,0.0,3351.0,ViT-UNet
palsar_286.png,10564.0,62.0,8939.0,30611.0,0.539943777125482,0.5416602573685249,0.9941652549412605,19503.0,ViT-UNet
palsar_287.png,10257.0,1309.0,8838.0,29772.0,0.5026955498675408,0.5371563236168024,0.8868234479606758,19095.0,ViT-UNet
palsar_288.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_289.png,1199.0,0.0,12764.0,36213.0,0.08586979874769965,0.08586979874769965,0.9999999991659716,13963.0,ViT-UNet
palsar_29.png,0.0,0.0,9117.0,41059.0,0.0,0.0,0.0,9117.0,ViT-UNet
palsar_290.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_291.png,0.0,0.0,3542.0,46634.0,0.0,0.0,0.0,3542.0,ViT-UNet
palsar_292.png,2260.0,25.0,14088.0,33803.0,0.13803212605276785,0.13824321017015884,0.9890590805299523,16348.0,ViT-UNet
palsar_293.png,0.0,0.0,2068.0,48108.0,0.0,0.0,0.0,2068.0,ViT-UNet
palsar_294.png,0.0,0.0,9263.0,40913.0,0.0,0.0,0.0,9263.0,ViT-UNet
palsar_295.png,0.0,0.0,4376.0,45800.0,0.0,0.0,0.0,4376.0,ViT-UNet
palsar_296.png,0.0,0.0,6410.0,43766.0,0.0,0.0,0.0,6410.0,ViT-UNet
palsar_297.png,0.0,0.0,4949.0,45227.0,0.0,0.0,0.0,4949.0,ViT-UNet
palsar_298.png,0.0,0.0,15130.0,35046.0,0.0,0.0,0.0,15130.0,ViT-UNet
palsar_299.png,9514.0,112.0,5986.0,34564.0,0.6094030232763641,0.6138064515733028,0.9883648451082105,15500.0,ViT-UNet
palsar_3.png,0.0,0.0,7444.0,42732.0,0.0,0.0,0.0,7444.0,ViT-UNet
palsar_30.png,0.0,1.0,4908.0,45267.0,0.0,0.0,0.0,4908.0,ViT-UNet
palsar_300.png,0.0,0.0,5628.0,44548.0,0.0,0.0,0.0,5628.0,ViT-UNet
palsar_301.png,0.0,0.0,3262.0,46914.0,0.0,0.0,0.0,3262.0,ViT-UNet
palsar_302.png,16005.0,696.0,5115.0,28360.0,0.7336358635527302,0.7578124999641187,0.9583258486941904,21120.0,ViT-UNet
palsar_303.png,0.0,0.0,3727.0,46449.0,0.0,0.0,0.0,3727.0,ViT-UNet
palsar_304.png,0.0,0.0,4512.0,45664.0,0.0,0.0,0.0,4512.0,ViT-UNet
palsar_305.png,9.0,15.0,8320.0,41832.0,0.0010786193670807023,0.0010805618920542008,0.37499998437500065,8329.0,ViT-UNet
